Date,SPX_Close,VIX_Close
2013-03-14,1563.22998,11.3
2013-03-15,1560.699951,11.3
2013-03-18,1552.099976,13.36
2013-03-19,1548.339966,14.39
2013-03-20,1558.709961,12.67
2013-03-21,1545.800049,13.99
2013-03-22,1556.890015,13.57
2013-03-25,1551.689941,13.74
2013-03-26,1563.77002,12.77
2013-03-27,1562.849976,13.15
2013-03-28,1569.189941,12.7
2013-04-01,1562.170044,13.58
2013-04-02,1570.25,12.76
2013-04-03,1553.689941,14.21
2013-04-04,1559.97998,13.89
2013-04-05,1553.280029,13.92
2013-04-08,1563.069946,13.19
2013-04-09,1568.609985,12.84
2013-04-10,1587.72998,12.36
2013-04-11,1593.369995,12.24
2013-04-12,1588.849976,12.06
2013-04-15,1552.359985,17.27
2013-04-16,1574.569946,13.96
2013-04-17,1552.01001,16.51
2013-04-18,1541.609985,17.559999
2013-04-19,1555.25,14.97
2013-04-22,1562.5,14.39
2013-04-23,1578.780029,13.48
2013-04-24,1578.790039,13.61
2013-04-25,1585.160034,13.62
2013-04-26,1582.23999,13.61
2013-04-29,1593.609985,13.71
2013-04-30,1597.569946,13.52
2013-05-01,1582.699951,14.49
2013-05-02,1597.589966,13.59
2013-05-03,1614.420044,12.85
2013-05-06,1617.5,12.66
2013-05-07,1625.959961,12.83
2013-05-08,1632.689941,12.66
2013-05-09,1626.670044,13.13
2013-05-10,1633.699951,12.59
2013-05-13,1633.77002,12.55
2013-05-14,1650.339966,12.77
2013-05-15,1658.780029,12.81
2013-05-16,1650.469971,13.07
2013-05-17,1667.469971,12.45
2013-05-20,1666.290039,13.02
2013-05-21,1669.160034,13.37
2013-05-22,1655.349976,13.82
2013-05-23,1650.51001,14.07
2013-05-24,1649.599976,13.99
2013-05-28,1660.060059,14.48
2013-05-29,1648.359985,14.83
2013-05-30,1654.410034,14.53
2013-05-31,1630.73999,16.299999
2013-06-03,1640.420044,16.280001
2013-06-04,1631.380005,16.27
2013-06-05,1608.900024,17.5
2013-06-06,1622.560059,16.629999
2013-06-07,1643.380005,15.14
2013-06-10,1642.810059,15.44
2013-06-11,1626.130005,17.07
2013-06-12,1612.52002,18.59
2013-06-13,1636.359985,16.41
2013-06-14,1626.72998,17.15
2013-06-17,1639.040039,16.799999
2013-06-18,1651.810059,16.610001
2013-06-19,1628.930054,16.639999
2013-06-20,1588.189941,20.49
2013-06-21,1592.430054,18.9
2013-06-24,1573.089966,20.110001
2013-06-25,1588.030029,18.469999
2013-06-26,1603.26001,17.209999
2013-06-27,1613.199951,16.860001
2013-06-28,1606.280029,16.860001
2013-07-01,1614.959961,16.370001
2013-07-02,1614.079956,16.440001
2013-07-03,1615.410034,16.200001
2013-07-05,1631.890015,14.89
2013-07-08,1640.459961,14.78
2013-07-09,1652.319946,14.35
2013-07-10,1652.619995,14.21
2013-07-11,1675.02002,14.01
2013-07-12,1680.189941,13.84
2013-07-15,1682.5,13.79
2013-07-16,1676.26001,14.42
2013-07-17,1680.910034,13.78
2013-07-18,1689.369995,13.77
2013-07-19,1692.089966,12.54
2013-07-22,1695.530029,12.29
2013-07-23,1692.390015,12.66
2013-07-24,1685.939941,13.18
2013-07-25,1690.25,12.97
2013-07-26,1691.650024,12.72
2013-07-29,1685.329956,13.39
2013-07-30,1685.959961,13.39
2013-07-31,1685.72998,13.45
2013-08-01,1706.869995,12.99
2013-08-02,1709.670044,11.98
2013-08-05,1707.140015,11.84
2013-08-06,1697.369995,12.72
2013-08-07,1690.910034,12.98
2013-08-08,1697.47998,12.73
2013-08-09,1691.420044,13.41
2013-08-12,1689.469971,12.81
2013-08-13,1694.160034,12.31
2013-08-14,1685.390015,13.04
2013-08-15,1661.319946,14.73
2013-08-16,1655.829956,14.37
2013-08-19,1646.060059,15.1
2013-08-20,1652.349976,14.91
2013-08-21,1642.800049,15.94
2013-08-22,1656.959961,14.76
2013-08-23,1663.5,14.06
2013-08-26,1656.780029,14.99
2013-08-27,1630.47998,16.82
2013-08-28,1634.959961,16.49
2013-08-29,1638.170044,16.809999
2013-08-30,1632.969971,17.01
2013-09-03,1639.77002,16.610001
2013-09-04,1653.079956,15.88
2013-09-05,1655.079956,15.77
2013-09-06,1655.170044,15.85
2013-09-09,1671.709961,15.63
2013-09-10,1683.98999,14.53
2013-09-11,1689.130005,13.82
2013-09-12,1683.420044,14.29
2013-09-13,1687.98999,14.16
2013-09-16,1697.599976,14.42
2013-09-17,1704.76001,14.53
2013-09-18,1725.52002,13.59
2013-09-19,1722.339966,13.16
2013-09-20,1709.910034,13.12
2013-09-23,1701.839966,14.31
2013-09-24,1697.420044,14.08
2013-09-25,1692.77002,14.01
2013-09-26,1698.670044,14.06
2013-09-27,1691.75,15.46
2013-09-30,1681.550049,16.6
2013-10-01,1695.0,15.54
2013-10-02,1693.869995,16.6
2013-10-03,1678.660034,17.67
2013-10-04,1690.5,16.74
2013-10-07,1676.119995,19.41
2013-10-08,1655.449951,20.34
2013-10-09,1656.400024,19.6
2013-10-10,1692.560059,16.48
2013-10-11,1703.199951,15.72
2013-10-14,1710.140015,16.07
2013-10-15,1698.060059,18.66
2013-10-16,1721.540039,14.71
2013-10-17,1733.150024,13.48
2013-10-18,1744.5,13.04
2013-10-21,1744.660034,13.16
2013-10-22,1754.670044,13.33
2013-10-23,1746.380005,13.42
2013-10-24,1752.069946,13.2
2013-10-25,1759.77002,13.09
2013-10-28,1762.109985,13.31
2013-10-29,1771.949951,13.41
2013-10-30,1763.310059,13.65
2013-10-31,1756.540039,13.75
2013-11-01,1761.640015,13.28
2013-11-04,1767.930054,12.93
2013-11-05,1762.969971,13.27
2013-11-06,1770.48999,12.68
2013-11-07,1747.150024,13.91
2013-11-08,1770.609985,12.9
2013-11-11,1771.890015,12.53
2013-11-12,1767.689941,12.82
2013-11-13,1782.0,12.52
2013-11-14,1790.619995,12.37
2013-11-15,1798.180054,12.19
2013-11-18,1791.530029,13.1
2013-11-19,1787.869995,13.42
2013-11-20,1781.369995,13.4
2013-11-21,1795.849976,12.66
2013-11-22,1804.76001,12.26
2013-11-25,1802.47998,12.79
2013-11-26,1802.75,12.81
2013-11-27,1807.22998,12.98
2013-11-29,1805.810059,13.7
2013-12-02,1800.900024,14.23
2013-12-03,1795.150024,14.55
2013-12-04,1792.810059,14.7
2013-12-05,1785.030029,15.08
2013-12-06,1805.089966,13.79
2013-12-09,1808.369995,13.49
2013-12-10,1802.619995,13.91
2013-12-11,1782.219971,15.35
2013-12-12,1775.5,15.54
2013-12-13,1775.319946,15.76
2013-12-16,1786.540039,16.030001
2013-12-17,1781.0,16.209999
2013-12-18,1810.650024,13.8
2013-12-19,1809.599976,14.15
2013-12-20,1818.319946,13.79
2013-12-23,1827.98999,13.04
2013-12-24,1833.319946,12.48
2013-12-26,1842.02002,12.33
2013-12-27,1841.400024,12.46
2013-12-30,1841.069946,13.56
2013-12-31,1848.359985,13.72
2014-01-02,1831.97998,14.23
2014-01-03,1831.369995,13.76
2014-01-06,1826.77002,13.55
2014-01-07,1837.880005,12.92
2014-01-08,1837.48999,12.87
2014-01-09,1838.130005,12.89
2014-01-10,1842.369995,12.14
2014-01-13,1819.199951,13.28
2014-01-14,1838.880005,12.28
2014-01-15,1848.380005,12.28
2014-01-16,1845.890015,12.53
2014-01-17,1838.699951,12.44
2014-01-21,1843.800049,12.87
2014-01-22,1844.859985,12.84
2014-01-23,1828.459961,13.77
2014-01-24,1790.290039,17.879999
2014-01-27,1781.560059,17.42
2014-01-28,1792.5,15.8
2014-01-29,1774.199951,17.35
2014-01-30,1794.189941,17.290001
2014-01-31,1782.589966,18.41
2014-02-03,1741.890015,21.440001
2014-02-04,1755.199951,19.110001
2014-02-05,1751.640015,19.950001
2014-02-06,1773.430054,17.23
2014-02-07,1797.02002,15.31
2014-02-10,1799.839966,15.26
2014-02-11,1819.75,14.51
2014-02-12,1819.26001,14.3
2014-02-13,1829.829956,14.14
2014-02-14,1838.630005,13.57
2014-02-18,1840.76001,13.87
2014-02-19,1828.75,15.5
2014-02-20,1839.780029,14.79
2014-02-21,1836.25,14.68
2014-02-24,1847.609985,14.23
2014-02-25,1845.119995,13.67
2014-02-26,1845.160034,14.35
2014-02-27,1854.290039,14.04
2014-02-28,1859.449951,14.0
2014-03-03,1845.72998,16.0
2014-03-04,1873.910034,14.1
2014-03-05,1873.810059,13.89
2014-03-06,1877.030029,14.21
2014-03-07,1878.040039,14.11
2014-03-10,1877.170044,14.2
2014-03-11,1867.630005,14.8
2014-03-12,1868.199951,14.47
2014-03-13,1846.339966,16.219999
2014-03-14,1841.130005,17.82
2014-03-17,1858.829956,15.64
2014-03-18,1872.25,14.52
2014-03-19,1860.77002,15.12
2014-03-20,1872.01001,14.52
2014-03-21,1866.52002,15.0
2014-03-24,1857.439941,15.09
2014-03-25,1865.619995,14.02
2014-03-26,1852.560059,14.93
2014-03-27,1849.040039,14.62
2014-03-28,1857.619995,14.41
2014-03-31,1872.339966,13.88
2014-04-01,1885.52002,13.1
2014-04-02,1890.900024,13.09
2014-04-03,1888.77002,13.37
2014-04-04,1865.089966,13.96
2014-04-07,1845.040039,15.57
2014-04-08,1851.959961,14.89
2014-04-09,1872.180054,13.82
2014-04-10,1833.079956,15.89
2014-04-11,1815.689941,17.030001
2014-04-14,1830.609985,16.18
2014-04-15,1842.97998,15.61
2014-04-16,1862.310059,14.18
2014-04-17,1864.849976,13.36
2014-04-21,1871.890015,13.25
2014-04-22,1879.550049,13.19
2014-04-23,1875.390015,13.27
2014-04-24,1878.609985,13.32
2014-04-25,1863.400024,14.06
2014-04-28,1869.430054,13.97
2014-04-29,1878.329956,13.71
2014-04-30,1883.949951,13.41
2014-05-01,1883.680054,13.25
2014-05-02,1881.140015,12.91
2014-05-05,1884.660034,13.29
2014-05-06,1867.719971,13.8
2014-05-07,1878.209961,13.4
2014-05-08,1875.630005,13.43
2014-05-09,1878.47998,12.92
2014-05-12,1896.650024,12.23
2014-05-13,1897.449951,12.13
2014-05-14,1888.530029,12.17
2014-05-15,1870.849976,13.17
2014-05-16,1877.859985,12.44
2014-05-19,1885.079956,12.42
2014-05-20,1872.829956,12.96
2014-05-21,1888.030029,11.91
2014-05-22,1892.48999,12.03
2014-05-23,1900.530029,11.36
2014-05-27,1911.910034,11.51
2014-05-28,1909.780029,11.68
2014-05-29,1920.030029,11.57
2014-05-30,1923.569946,11.4
2014-06-02,1924.969971,11.58
2014-06-03,1924.23999,11.87
2014-06-04,1927.880005,12.08
2014-06-05,1940.459961,11.68
2014-06-06,1949.439941,10.73
2014-06-09,1951.27002,11.15
2014-06-10,1950.790039,10.99
2014-06-11,1943.890015,11.6
2014-06-12,1930.109985,12.56
2014-06-13,1936.160034,12.18
2014-06-16,1937.780029,12.65
2014-06-17,1941.98999,12.06
2014-06-18,1956.97998,10.61
2014-06-19,1959.47998,10.62
2014-06-20,1962.869995,10.85
2014-06-23,1962.609985,10.98
2014-06-24,1949.97998,12.13
2014-06-25,1959.530029,11.59
2014-06-26,1957.219971,11.63
2014-06-27,1960.959961,11.26
2014-06-30,1960.22998,11.57
2014-07-01,1973.319946,11.15
2014-07-02,1974.619995,10.82
2014-07-03,1985.439941,10.32
2014-07-07,1977.650024,11.33
2014-07-08,1963.709961,11.98
2014-07-09,1972.829956,11.65
2014-07-10,1964.680054,12.59
2014-07-11,1967.569946,12.08
2014-07-14,1977.099976,11.82
2014-07-15,1973.280029,11.96
2014-07-16,1981.569946,11.0
2014-07-17,1958.119995,14.54
2014-07-18,1978.219971,12.06
2014-07-21,1973.630005,12.81
2014-07-22,1983.530029,12.24
2014-07-23,1987.01001,11.52
2014-07-24,1987.97998,11.84
2014-07-25,1978.339966,12.69
2014-07-28,1978.910034,12.56
2014-07-29,1969.949951,13.28
2014-07-30,1970.069946,13.33
2014-07-31,1930.670044,16.950001
2014-08-01,1925.150024,17.030001
2014-08-04,1938.98999,15.12
2014-08-05,1920.209961,16.870001
2014-08-06,1920.23999,16.370001
2014-08-07,1909.569946,16.66
2014-08-08,1931.589966,15.77
2014-08-11,1936.920044,14.23
2014-08-12,1933.75,14.13
2014-08-13,1946.719971,12.9
2014-08-14,1955.180054,12.42
2014-08-15,1955.060059,13.15
2014-08-18,1971.73999,12.32
2014-08-19,1981.599976,12.21
2014-08-20,1986.51001,11.78
2014-08-21,1992.369995,11.76
2014-08-22,1988.400024,11.47
2014-08-25,1997.920044,11.7
2014-08-26,2000.02002,11.63
2014-08-27,2000.119995,11.78
2014-08-28,1996.73999,12.05
2014-08-29,2003.369995,12.09
2014-09-02,2002.280029,12.25
2014-09-03,2000.719971,12.36
2014-09-04,1997.650024,12.64
2014-09-05,2007.709961,12.09
2014-09-08,2001.540039,12.66
2014-09-09,1988.439941,13.5
2014-09-10,1995.689941,12.88
2014-09-11,1997.449951,12.8
2014-09-12,1985.540039,13.31
2014-09-15,1984.130005,14.12
2014-09-16,1998.97998,12.73
2014-09-17,2001.569946,12.65
2014-09-18,2011.359985,12.03
2014-09-19,2010.400024,12.11
2014-09-22,1994.290039,13.69
2014-09-23,1982.77002,14.93
2014-09-24,1998.300049,13.27
2014-09-25,1965.98999,15.64
2014-09-26,1982.849976,14.85
2014-09-29,1977.800049,15.98
2014-09-30,1972.290039,16.309999
2014-10-01,1946.160034,16.709999
2014-10-02,1946.170044,16.16
2014-10-03,1967.900024,14.55
2014-10-06,1964.819946,15.46
2014-10-07,1935.099976,17.200001
2014-10-08,1968.890015,15.11
2014-10-09,1928.209961,18.76
2014-10-10,1906.130005,21.24
2014-10-13,1874.73999,24.639999
2014-10-14,1877.699951,22.790001
2014-10-15,1862.48999,25.27
2014-10-16,1862.76001,25.200001
2014-10-17,1886.76001,21.99
2014-10-20,1904.01001,18.57
2014-10-21,1941.280029,16.08
2014-10-22,1927.109985,17.870001
2014-10-23,1950.819946,16.530001
2014-10-24,1964.579956,16.110001
2014-10-27,1961.630005,16.040001
2014-10-28,1985.050049,14.39
2014-10-29,1982.300049,15.15
2014-10-30,1994.650024,14.52
2014-10-31,2018.050049,14.03
2014-11-03,2017.810059,14.73
2014-11-04,2012.099976,14.89
2014-11-05,2023.569946,14.17
2014-11-06,2031.209961,13.67
2014-11-07,2031.920044,13.12
2014-11-10,2038.26001,12.67
2014-11-11,2039.680054,12.92
2014-11-12,2038.25,13.02
2014-11-13,2039.329956,13.79
2014-11-14,2039.819946,13.31
2014-11-17,2041.319946,13.99
2014-11-18,2051.800049,13.86
2014-11-19,2048.719971,13.96
2014-11-20,2052.75,13.58
2014-11-21,2063.5,12.9
2014-11-24,2069.409912,12.62
2014-11-25,2067.030029,12.25
2014-11-26,2072.830078,12.07
2014-11-28,2067.560059,13.33
2014-12-01,2053.439941,14.16
2014-12-02,2066.550049,12.85
2014-12-03,2074.330078,12.5
2014-12-04,2071.919922,12.38
2014-12-05,2075.370117,11.89
2014-12-08,2060.310059,14.21
2014-12-09,2059.820068,15.35
2014-12-10,2026.140015,18.530001
2014-12-11,2035.329956,20.08
2014-12-12,2002.329956,21.08
2014-12-15,1989.630005,20.42
2014-12-16,1972.73999,23.57
2014-12-17,2012.890015,19.440001
2014-12-18,2061.22998,16.809999
2014-12-19,2070.649902,16.49
2014-12-22,2078.540039,15.25
2014-12-23,2082.169922,14.8
2014-12-24,2081.879883,14.37
2014-12-26,2088.77002,14.5
2014-12-29,2090.570068,15.06
2014-12-30,2080.350098,15.92
2014-12-31,2058.899902,19.200001
2015-01-02,2058.199951,17.790001
2015-01-05,2020.579956,19.92
2015-01-06,2002.609985,21.120001
2015-01-07,2025.900024,19.309999
2015-01-08,2062.139893,17.01
2015-01-09,2044.810059,17.549999
2015-01-12,2028.26001,19.6
2015-01-13,2023.030029,20.559999
2015-01-14,2011.27002,21.48
2015-01-15,1992.670044,22.389999
2015-01-16,2019.420044,20.950001
2015-01-20,2022.550049,19.889999
2015-01-21,2032.119995,18.85
2015-01-22,2063.149902,16.4
2015-01-23,2051.820068,16.66
2015-01-26,2057.090088,15.52
2015-01-27,2029.550049,17.219999
2015-01-28,2002.160034,20.440001
2015-01-29,2021.25,18.76
2015-01-30,1994.98999,20.969999
2015-02-02,2020.849976,19.43
2015-02-03,2050.030029,17.33
2015-02-04,2041.51001,18.33
2015-02-05,2062.52002,16.85
2015-02-06,2055.469971,17.290001
2015-02-09,2046.73999,18.549999
2015-02-10,2068.590088,17.23
2015-02-11,2068.530029,16.959999
2015-02-12,2088.47998,15.34
2015-02-13,2096.98999,14.69
2015-02-17,2100.340088,15.8
2015-02-18,2099.679932,15.45
2015-02-19,2097.449951,15.29
2015-02-20,2110.300049,14.3
2015-02-23,2109.659912,14.56
2015-02-24,2115.47998,13.69
2015-02-25,2113.860107,13.84
2015-02-26,2110.73999,13.91
2015-02-27,2104.5,13.34
2015-03-02,2117.389893,13.04
2015-03-03,2107.780029,13.86
2015-03-04,2098.530029,14.23
2015-03-05,2101.040039,14.04
2015-03-06,2071.26001,15.2
2015-03-09,2079.429932,15.06
2015-03-10,2044.160034,16.690001
2015-03-11,2040.23999,16.870001
2015-03-12,2065.949951,15.42
2015-03-13,2053.399902,16.0
2015-03-16,2081.189941,15.61
2015-03-17,2074.280029,15.66
2015-03-18,2099.5,13.97
2015-03-19,2089.27002,14.07
2015-03-20,2108.100098,13.02
2015-03-23,2104.419922,13.41
2015-03-24,2091.5,13.62
2015-03-25,2061.050049,15.44
2015-03-26,2056.149902,15.8
2015-03-27,2061.02002,15.07
2015-03-30,2086.23999,14.51
2015-03-31,2067.889893,15.29
2015-04-01,2059.689941,15.11
2015-04-02,2066.959961,14.67
2015-04-06,2080.620117,14.74
2015-04-07,2076.330078,14.78
2015-04-08,2081.899902,13.98
2015-04-09,2091.179932,13.09
2015-04-10,2102.060059,12.58
2015-04-13,2092.429932,13.94
2015-04-14,2095.840088,13.67
2015-04-15,2106.629883,12.84
2015-04-16,2104.98999,12.6
2015-04-17,2081.179932,13.89
2015-04-20,2100.399902,13.3
2015-04-21,2097.290039,13.25
2015-04-22,2107.959961,12.71
2015-04-23,2112.929932,12.48
2015-04-24,2117.689941,12.29
2015-04-27,2108.919922,13.12
2015-04-28,2114.76001,12.41
2015-04-29,2106.850098,13.39
2015-04-30,2085.51001,14.55
2015-05-01,2108.290039,12.7
2015-05-04,2114.48999,12.85
2015-05-05,2089.459961,14.31
2015-05-06,2080.149902,15.15
2015-05-07,2088.0,15.13
2015-05-08,2116.100098,12.86
2015-05-11,2105.330078,13.85
2015-05-12,2099.120117,13.86
2015-05-13,2098.47998,13.76
2015-05-14,2121.100098,12.74
2015-05-15,2122.72998,12.38
2015-05-18,2129.199951,12.73
2015-05-19,2127.830078,12.85
2015-05-20,2125.850098,12.88
2015-05-21,2130.820068,12.11
2015-05-22,2126.060059,12.13
2015-05-26,2104.199951,14.06
2015-05-27,2123.47998,13.27
2015-05-28,2120.790039,13.31
2015-05-29,2107.389893,13.84
2015-06-01,2111.72998,13.97
2015-06-02,2109.600098,14.24
2015-06-03,2114.070068,13.66
2015-06-04,2095.840088,14.71
2015-06-05,2092.830078,14.21
2015-06-08,2079.280029,15.29
2015-06-09,2080.149902,14.47
2015-06-10,2105.199951,13.22
2015-06-11,2108.860107,12.85
2015-06-12,2094.110107,13.78
2015-06-15,2084.429932,15.39
2015-06-16,2096.290039,14.81
2015-06-17,2100.439941,14.5
2015-06-18,2121.23999,13.19
2015-06-19,2109.98999,13.96
2015-06-22,2122.850098,12.74
2015-06-23,2124.199951,12.11
2015-06-24,2108.580078,13.26
2015-06-25,2102.310059,14.01
2015-06-26,2101.48999,14.02
2015-06-29,2057.639893,18.85
2015-06-30,2063.110107,18.23
2015-07-01,2077.419922,16.09
2015-07-02,2076.780029,16.790001
2015-07-06,2068.76001,17.01
2015-07-07,2081.340088,16.09
2015-07-08,2046.680054,19.66
2015-07-09,2051.310059,19.969999
2015-07-10,2076.620117,16.83
2015-07-13,2099.600098,13.9
2015-07-14,2108.949951,13.37
2015-07-15,2107.399902,13.23
2015-07-16,2124.290039,12.11
2015-07-17,2126.639893,11.95
2015-07-20,2128.280029,12.25
2015-07-21,2119.209961,12.22
2015-07-22,2114.149902,12.12
2015-07-23,2102.149902,12.64
2015-07-24,2079.649902,13.74
2015-07-27,2067.639893,15.6
2015-07-28,2093.25,13.44
2015-07-29,2108.570068,12.5
2015-07-30,2108.629883,12.13
2015-07-31,2103.840088,12.12
2015-08-03,2098.040039,12.56
2015-08-04,2093.320068,13.0
2015-08-05,2099.840088,12.51
2015-08-06,2083.560059,13.77
2015-08-07,2077.570068,13.39
2015-08-10,2104.179932,12.23
2015-08-11,2084.070068,13.71
2015-08-12,2086.050049,13.61
2015-08-13,2083.389893,13.49
2015-08-14,2091.540039,12.83
2015-08-17,2102.439941,13.02
2015-08-18,2096.919922,13.79
2015-08-19,2079.610107,15.25
2015-08-20,2035.72998,19.139999
2015-08-21,1970.890015,28.030001
2015-08-24,1893.209961,40.740002
2015-08-25,1867.609985,36.02
2015-08-26,1940.51001,30.32
2015-08-27,1987.660034,26.1
2015-08-28,1988.869995,26.049999
2015-08-31,1972.180054,28.43
2015-09-01,1913.849976,31.4
2015-09-02,1948.859985,26.09
2015-09-03,1951.130005,25.610001
2015-09-04,1921.219971,27.799999
2015-09-08,1969.410034,24.9
2015-09-09,1942.040039,26.23
2015-09-10,1952.290039,24.370001
2015-09-11,1961.050049,23.200001
2015-09-14,1953.030029,24.25
2015-09-15,1978.089966,22.540001
2015-09-16,1995.310059,21.35
2015-09-17,1990.199951,21.139999
2015-09-18,1958.030029,22.280001
2015-09-21,1966.969971,20.139999
2015-09-22,1942.73999,22.440001
2015-09-23,1938.76001,22.129999
2015-09-24,1932.23999,23.469999
2015-09-25,1931.339966,23.620001
2015-09-28,1881.77002,27.629999
2015-09-29,1884.089966,26.83
2015-09-30,1920.030029,24.5
2015-10-01,1923.819946,22.549999
2015-10-02,1951.359985,20.940001
2015-10-05,1987.050049,19.540001
2015-10-06,1979.920044,19.4
2015-10-07,1995.829956,18.4
2015-10-08,2013.430054,17.42
2015-10-09,2014.890015,17.08
2015-10-12,2017.459961,16.17
2015-10-13,2003.689941,17.67
2015-10-14,1994.23999,18.030001
2015-10-15,2023.859985,16.049999
2015-10-16,2033.109985,15.05
2015-10-19,2033.660034,14.98
2015-10-20,2030.77002,15.75
2015-10-21,2018.939941,16.700001
2015-10-22,2052.51001,14.45
2015-10-23,2075.149902,14.46
2015-10-26,2071.179932,15.29
2015-10-27,2065.889893,15.43
2015-10-28,2090.350098,14.33
2015-10-29,2089.409912,14.61
2015-10-30,2079.360107,15.07
2015-11-02,2104.050049,14.15
2015-11-03,2109.790039,14.54
2015-11-04,2102.310059,15.51
2015-11-05,2099.929932,15.05
2015-11-06,2099.199951,14.33
2015-11-09,2078.580078,16.52
2015-11-10,2081.719971,15.29
2015-11-11,2075.0,16.059999
2015-11-12,2045.969971,18.370001
2015-11-13,2023.040039,20.08
2015-11-16,2053.189941,18.16
2015-11-17,2050.439941,18.84
2015-11-18,2083.580078,16.85
2015-11-19,2081.23999,16.99
2015-11-20,2089.169922,15.47
2015-11-23,2086.590088,15.62
2015-11-24,2089.139893,15.93
2015-11-25,2088.870117,15.19
2015-11-27,2090.110107,15.12
2015-11-30,2080.409912,16.129999
2015-12-01,2102.629883,14.67
2015-12-02,2079.51001,15.91
2015-12-03,2049.620117,18.110001
2015-12-04,2091.689941,14.81
2015-12-07,2077.070068,15.84
2015-12-08,2063.590088,17.6
2015-12-09,2047.619995,19.610001
2015-12-10,2052.22998,19.34
2015-12-11,2012.369995,24.389999
2015-12-14,2021.939941,22.73
2015-12-15,2043.410034,20.950001
2015-12-16,2073.070068,17.860001
2015-12-17,2041.890015,18.940001
2015-12-18,2005.550049,20.700001
2015-12-21,2021.150024,18.700001
2015-12-22,2038.969971,16.6
2015-12-23,2064.290039,15.57
2015-12-24,2060.98999,15.74
2015-12-28,2056.5,16.91
2015-12-29,2078.360107,16.08
2015-12-30,2063.360107,17.290001
2015-12-31,2043.939941,18.209999
2016-01-04,2012.660034,20.700001
2016-01-05,2016.709961,19.34
2016-01-06,1990.26001,20.59
2016-01-07,1943.089966,24.99
2016-01-08,1922.030029,27.01
2016-01-11,1923.670044,24.299999
2016-01-12,1938.680054,22.469999
2016-01-13,1890.280029,25.219999
2016-01-14,1921.839966,23.950001
2016-01-15,1880.329956,27.02
2016-01-19,1881.329956,26.049999
2016-01-20,1859.329956,27.59
2016-01-21,1868.98999,26.690001
2016-01-22,1906.900024,22.34
2016-01-25,1877.079956,24.15
2016-01-26,1903.630005,22.5
2016-01-27,1882.949951,23.110001
2016-01-28,1893.359985,22.42
2016-01-29,1940.23999,20.200001
2016-02-01,1939.380005,19.98
2016-02-02,1903.030029,21.98
2016-02-03,1912.530029,21.65
2016-02-04,1915.449951,21.84
2016-02-05,1880.050049,23.379999
2016-02-08,1853.439941,26.0
2016-02-09,1852.209961,26.540001
2016-02-10,1851.859985,26.290001
2016-02-11,1829.079956,28.139999
2016-02-12,1864.780029,25.4
2016-02-16,1895.579956,24.110001
2016-02-17,1926.819946,22.309999
2016-02-18,1917.829956,21.639999
2016-02-19,1917.780029,20.530001
2016-02-22,1945.5,19.379999
2016-02-23,1921.27002,20.98
2016-02-24,1929.800049,20.719999
2016-02-25,1951.699951,19.110001
2016-02-26,1948.050049,19.809999
2016-02-29,1932.22998,20.549999
2016-03-01,1978.349976,17.700001
2016-03-02,1986.449951,17.09
2016-03-03,1993.400024,16.700001
2016-03-04,1999.98999,16.860001
2016-03-07,2001.76001,17.35
2016-03-08,1979.26001,18.67
2016-03-09,1989.26001,18.34
2016-03-10,1989.569946,18.049999
2016-03-11,2022.189941,16.5
2016-03-14,2019.640015,16.92
2016-03-15,2015.930054,16.84
2016-03-16,2027.219971,14.99
2016-03-17,2040.589966,14.44
2016-03-18,2049.580078,14.02
2016-03-21,2051.600098,13.79
2016-03-22,2049.800049,14.17
2016-03-23,2036.709961,14.94
2016-03-24,2035.939941,14.74
2016-03-28,2037.050049,15.24
2016-03-29,2055.01001,13.82
2016-03-30,2063.949951,13.56
2016-03-31,2059.73999,13.95
2016-04-01,2072.780029,13.1
2016-04-04,2066.129883,14.12
2016-04-05,2045.170044,15.42
2016-04-06,2066.659912,14.09
2016-04-07,2041.910034,16.16
2016-04-08,2047.599976,15.36
2016-04-11,2041.98999,16.26
2016-04-12,2061.719971,14.85
2016-04-13,2082.419922,13.84
2016-04-14,2082.780029,13.72
2016-04-15,2080.72998,13.62
2016-04-18,2094.340088,13.35
2016-04-19,2100.800049,13.24
2016-04-20,2102.399902,13.28
2016-04-21,2091.47998,13.95
2016-04-22,2091.580078,13.22
2016-04-25,2087.790039,14.08
2016-04-26,2091.699951,13.96
2016-04-27,2095.149902,13.77
2016-04-28,2075.810059,15.22
2016-04-29,2065.300049,15.7
2016-05-02,2081.429932,14.68
2016-05-03,2063.370117,15.6
2016-05-04,2051.120117,16.049999
2016-05-05,2050.629883,15.91
2016-05-06,2057.139893,14.72
2016-05-09,2058.689941,14.57
2016-05-10,2084.389893,13.63
2016-05-11,2064.459961,14.69
2016-05-12,2064.110107,14.41
2016-05-13,2046.609985,15.04
2016-05-16,2066.659912,14.68
2016-05-17,2047.209961,15.57
2016-05-18,2047.630005,15.95
2016-05-19,2040.040039,16.33
2016-05-20,2052.320068,15.2
2016-05-23,2048.040039,15.82
2016-05-24,2076.060059,14.42
2016-05-25,2090.540039,13.9
2016-05-26,2090.100098,13.43
2016-05-27,2099.060059,13.12
2016-05-31,2096.949951,14.19
2016-06-01,2099.330078,14.2
2016-06-02,2105.26001,13.63
2016-06-03,2099.129883,13.47
2016-06-06,2109.409912,13.65
2016-06-07,2112.129883,14.05
2016-06-08,2119.120117,14.08
2016-06-09,2115.47998,14.64
